query,times
./v坏了,1
./v黄了,1
./v久了,1
./v旧了,1
./v渴了,1
./v老了,1
./v绿了,1
./v难了,1
./v胖了,1
./v清楚了,1
./v瘦了,1
./v舒服了,1
./v疼了,1
./v暗了,1
./v成熟了,1
./v对了,1
./v复杂了,1
./v富了,1
./v干了,1
./v厚了,1
./v苦了,1
./v宽了,1
./v困了,1
./v亮了,1
./v满了,1
./v暖和了,1
./v轻了,1
./v穷了,1
./v深了,1
./v酸了,1
./v咸了,1
./v详细了,1
./v响了,1
./v兴奋了,1
./v硬了,1
./v圆了,1
./v脏了,1
./v窄了,1
./v整齐了,1
./v准确了,1
./v仔细了,1
./v掉,1
../v于,1
../a+的+../n,1
./a+的+../n,1
../a++../n,1
有所+./v,1
./v完了v,1
../v不./v,1
./v不../a,1
./v就./v,1
../v着n,1
../v过,1
../n和../n,1
卷/q,1
./v+下,1
把/q,1
./V*房,1
把/p,1
把/p+n+v了,1
./v./a+到,1
../v+得美丽,1
../v+得漂亮,1
的+../a+而+../a,1
../v在,1
总/d,1
按/p,1
.干/v,1
搞/v,1
.做/v,1
段/q,1
倒/d,1
../n党,1
../v党,1
../a党,1
../n客,1
注意/v,1
就地+../v,1
很+../n,1
./v成*一样,1
什么/r,1
./v+./a了,1
打/v+n,1
开/v+../n+,1
放/v+../n+,1
上/v+../n+,1
下/v+../n+,1
拉/v+../n+,1
看/v+../n+,1
修/v+../n+,1
倒/v+../n+,1
做/v+../n+,1
压/v+../n+,1
扒/v+../n+,1
推/v+../n+,1
背/v+../n+,1
通/v+../n+,1
养/v+../n+,1
干/v+../n+,1
抵/v+,1
抽/v+../n+,1
搭/v+../n+,1
点/v+../n+,1
生/v+../n+,1
磨/v+../n+,1
起/v+../n+,1
顶/v+../n+,1
顶/v+着+../n+,1
v+./v+,1
n+./n,1
爱惜/v,1
冷/a,1
..../i,1
.../j,1
..../j,1
...../j,1
....../j,1
.../l,1
..../l,1
...../l,1
....../l,1
......./l,1
......../l,1
........./l,1
........../l,1
.........../l,1
轻../n,1
我+./v+你,1
.性/n,1
...性/n,1
....性/n,1
马上/d,1
刚/d,1
向/p,1
../v界,1
./v界,1
../n界,1
./v./a,1
.../n之中,1
.../a之中,1
./v到了n,1
./v到n,1
./v掉了,1
./V上n,1
./V下n,1
./V下w,1
v+人+./n,1
../n人,1
../a人,1
.../v中w,1
./v在n+s,1
命/n,1
长/v+在+s,1
长/v+在+n+f,1
长/v+在+ns+f,1
生/v+在+s,1
生/v+s,1
可能/v,1
弄./V,1
../v+回忆,1
花/n,1
书/N,1
薄/a.,1
欢迎/v,1
回./n,1
喘/v,1
亲/v,1
吹/v,1
n+来/v+,1
./n,1
./v上,1
..子/n,1
.子/n,1
长/a到,1
..头/n,1
.头/n,1
红./n,1
地/u,1
极/d+V,1
极/d+a,1
极/d+N,1
极/d了,1
..人/n,1
.手/n,1
.民/n,1
..员/n,1
批评/v,1
抱怨/v,1
不满/v,1
指责/v,1
责备/v,1
批判/v,1
越./v,1
.越/v,1
.赶/v,1
最/d,1
最/d+n,1
极/d,1
小+../a,1
大+../n的w,1
大+.../n的w,1
一概+../v,1
全部+../V,1
一律+../V,1
由/p,1
见./v,1
v*爱情/n,1
v+爱情/n,1
v+爱心/n,1
v*爱心/n,1
裁缝/n+v,1
v+感情/n,1
v*感情/n,1
v*悬念/n,1
v+悬念/n,1
爱好/n+v,1
爱好/n+a,1
爱好/n*a,1
爱好/n*v,1
a+爱情/n,1
a+的+爱情/n,1
a*爱情/n,1
n+爱情/n,1
n+的+爱情/n,1
爱情/n+v,1
爱情/n*v,1
爱情/n+a,1
爱情/n*a,1
a+爱心/n,1
a+的+爱心/n,1
a*爱心/n,1
n+爱心/n,1
爱心/n+a,1
爱心/n+v,1
爱心/n*v,1
爱心/n*a,1
诚意/n*a,1
诚意/n*v,1
诚意/n+v,1
诚意/n+a,1
v+诚意/n,1
v*诚意/n,1
a+诚意/n,1
a+的+诚意/n,1
a*诚意/n,1
n+诚意/n,1
n+的+诚意/n,1
n+的+痴心/n,1
痴心/n*v,1
a+恩情/n,1
a+的+恩情/n,1
a*恩情/n,1
n+恩情/n,1
n+的+恩情/n,1
n*恩情/n,1
v+恩情/n,1
v*恩情/n,1
恩情/n+a,1
恩情/n+v,1
恩情/n*v,1
恩情/n*a,1
a+风情/n,1
a+的+风情/n,1
a*风情/n,1
n+风情/n,1
n+的+风情/n,1
v+风情/n,1
v*风情/n,1
风情/n+a,1
风情/n+v,1
风情/n*v,1
风情/n*a,1
a+的+感情/n,1
a*感情/n,1
n+感情/n,1
n+的+感情/n,1
感情/n+a,1
感情/n*v,1
感情/n*a,1
a+好感/n,1
a+的+好感/n,1
a*好感/n,1
n+好感/n,1
照/p,1
v+好感/n,1
v*好感/n,1
好感/n+v,1
好感/n*v,1
好心/n*v,1
好心/n*a,1
好心/n+a,1
好心/n+v,1
v+好心/n,1
v*好心/n,1
n+好心/n,1
n+的+好心/n,1
好心/n*n,1
好心/n+n,1
v+好意/n,1
v*好意/n,1
好意/n*a,1
好意/n*v,1
好意/n+v,1
a+激情/n,1
a+的+激情/n,1
a*激情/n,1
n+激情/n,1
n+的+激情/n,1
v+激情/n,1
痴心/n+v,1
n*好感/n,1
n*好心/n,1
../a+鬼,1
n+劲头/n,1
n+的+劲头/n,1
a+敬意/n,1
a+的+敬意/n,1
立刻/d+v+完,1
立刻/d+v+好,1
n+敬意/n,1
n+的+敬意/n,1
a+口味/n,1
a+的+口味/n,1
n+口味/n,1
n+的+口味/n,1
n+的+亲情/n,1
a+亲情/n,1
a+的+亲情/n,1
n+亲情/n,1
n+情谊/n,1
n+的+情谊/n,1
a+的+情谊/n,1
a+情谊/n,1
a+热气/n,1
a+的+热气/n,1
n+的+热气/n,1
n+热气/n,1
热情/n,1
a+热情/a,1
a+的+热情/a,1
n+热情/a,1
n+的+热情/a,1
a+善意/n,1
a+的+善意/n,1
n+善意/n,1
n+的+善意/n,1
a+深情/n,1
a+的+深情/n,1
n+的+深情/n,1
n+深情/n,1
a+兴趣/n,1
a+兴致/n,1
a+的+兴致/n,1
n+的+兴致/n,1
n+兴致/n,1
a+悬念/n,1
a+的+悬念/n,1
n+悬念/n,1
n+的+悬念/n,1
a+友情/n,1
a+真情/n,1
a+的+真情/n,1
n+真情/n,1
n+的+真情/n,1
n+真心/n,1
n+的+真心/n,1
立刻/d+就+要+v,1
白/d,1
白白/d,1
存心+../v,1
成心+../v,1
成心+./v,1
存心+./v,1
走/v,1
编辑./v,1
v*交情/n,1
v+交情/n,1
v+劲头/n,1
v*劲头/n,1
v+敬意/n,1
v*敬意/n,1
v*口味/n,1
v+口味/n,1
v+亲情/n,1
v*亲情/n,1
v*情谊/n,1
v+情谊/n,1
v+热气/n,1
v*热气/n,1
v+善意/n,1
v*善意/n,1
v*深情/n,1
v+深情/n,1
v+心意/n,1
v*心意/n,1
v*兴趣/n,1
v+兴趣/n,1
v*兴致/n,1
v+兴致/n,1
v+意思/n,1
v*意思/n,1
v*友情/n,1
v+友情/n,1
v+友谊/n,1
v*真情/n,1
v+真情/n,1
v+真心/n,1
v*真心/n,1
据./v,1
不+./v+不,1
把*+./v+一+./v,1
把*一+./v,1
等/v,1
工作/v,1
令./v+,1
洗/v,1
轻/a,1
重/a,1
挂/v,1
搞+../n,1
推荐/v,1
洗/v+n+*+洗,1
半/m,1
女./n,1
女../n,1
属实/v,1
汇报/v,1
假设/v,1
检查/v,1
检讨/v,1
登记/v,1
规定/v,1
赞成/v,1
..感/n,1
m+./q+最a+n,1
帮助/v,1
./v+满,1
希望/v,1
很/d,1
落/v,1
落./v,1
到/v,1
到达/v,1
太/d*y,1
有../v,1
有所+../v,1
痛苦/a,1
苦/a+,1
偏/d,1
正*./a起来,1
./a起来,1
./a了起来,1
就./n,1
吃../n,1
吃.../n,1
知道/v,1
../v../n,1
../v../v,1
打/v,1
给/p,1
.../v+问题,1
直爽/a,1
../n内向,1
明明/d,1
万万/d,1
非../n,1
非./v,1
表明/v,1
表达/v,1
不/v,1
./v+来,1
天下/n,1
干/v,1
老./n,1
常/d+v,1
常常/d+v,1
当/v,1
成/v,1
科学/n,1
科学/a,1
麻烦/v,1
麻烦/a,1
方便/v,1
丰富/v,1
辛苦/v,1
辛苦/a,1
含/v,1
咀嚼/v,1
.除/v,1
饮/v,1
咂/v,1
嘬/v,1
吸食/v,1
吮/v,1
v+理想/n,1
破坏/V,1
./v懂,1
小./v,1
走./v,1
.../n,1
代./v,1
../a的,1
太/d+a,1
太/d+d,1
太/d+n,1
太/d+l,1
太/d+p,1
太/d+w,1
d+太/d,1
o+太/d,1
u+太/d,1
y+太/d,1
既然/c,1
为人+../a,1
../n杀w,1
../m杀w,1
./m杀w,1
../d杀w,1
阿嚏/n,1
死活/d,1
喽/y,1
../v自杀,1
太/d@,1
涌/v上,1
反正/d..,1
横竖/d....,1
好歹/d....,1
从来/d没,1
共同+../V,1
无+../n+不,1
减少/v*N,1
整理/v*n,1
n+../n+v,1
n+../n+a,1
n+./n+a,1
看法/n,1
买/v*的,1
吃/V,1
吃/V+N,1
...者/n,1
.../v自由,1
..../v自由,1
甜/a,1
通通/d,1
皆/d,1
净/d,1
尽/d,1
全都/d,1
一律/d,1
高../n,1
激情+../a,1
处理/v,1
吃/v@,1
搞/V,1
好/d,1
../v觉悟,1
零../n,1
零+../n,1
..性/n,1
猫+./c+狗,1
圆../n,1
浅./v,1
改/v,1
变/v,1
改变/v,1
变化/v,1
转变/v,1
低/v,1
冤枉/v,1
踢./v,1
踢/v,1
也许/d,1
大约/d,1
因为/p,1
由于/p,1
脏./n,1
拉/v,1
污./n,1
脏+../n,1
比/v,1
比较/v,1
开/v.,1
n+污/ng,1
污/ng+ng,1
污/ng+n,1
开/v,1
卷/v,1
相当/d,1
../v就是了,1
./v就是了,1
..学/n,1
果真/c,1
再说/c,1
哪怕/c,1
所以/c,1
往来/v,1
刚才/t+./v,1
./a+鬼,1
N+细/d,1
V+细/a,1
才/d,1
床./n,1
同/p,1
同/c,1
与/c,1
与/p,1
./v+./v,1
../v+../v,1
到底/d,1
喝./v,1
听./v,1
闻./v,1
伸./v,1
延./v,1
.延/v,1
.张/v,1
张./v,1
贴./v,1
.贴/v,1
