query,times
两两,6
学霸,6
但愿,6
呢,6
比较,6
不是开玩笑,6
说句,6
就是,6
拼命,6
吗？,6
顺道,6
一下下,6
属实,6
真当,6
的，,6
写,6
玻璃,6
了不是,6
值得,6
，意思是,6
。意思是,6
难道,6
那么,6
倒,6
本,6
当时,6
说得轻巧,6
说得容易,6
得到,6
天,6
天将降大任于斯人,6
父亲,6
尤以,6
砸,6
遗,6
熬煎,6
越越,6
韩流,6
改革开放,6
一手,6
无疑,6
认为,5
这届,5
一字千金,5
朝三暮四,5
落花流水,5
一长一短,5
不是,5
笑,5
一对,5
我能说,5
吗,5
明白,5
抱歉,5
开心,5
大约,5
不怎么,5
进行了,5
以下,5
一个,5
堂食,5
岂止是,5
大小,5
夜晚,5
深夜,5
矛盾,5
零,5
臭,5
哒,5
凌晨,5
下来,5
死活,5
美丽,5
喜欢,5
爸爸,5
足,5
假如,5
砸钱,5
旅游,5
脚,5
儿子,5
还不行吗,5
通知,5
记得,5
大,5
男人是,5
男人如,5
对比,5
真,5
包括,5
脸黑,5
根据,5
完成,5
全,5
被我,5
尽显,5
起码,5
另外,5
要不,5
一来,5
只有,5
关心,5
与,5
注意,5
帮贴,5
断乎,5
多,5
更加,5
打开,5
招认,5
数落,5
嘛,5
过一过,5
下不下,5
进不进,5
出不出,5
起不起,5
开一开,5
开开了,5
刺激,5
看起来,5
选择,5
阿姨,5
后来,5
随后,5
随即,5
这才,5
接下来,5
紧接着,5
起先,5
起初,5
你好,5
必定,5
对,5
死了,5
给力,5
为,5
存在,5
意识形态,5
，,5
富裕的人,5
比起,5
容易,5
恨不得,5
目标,5
希望,5
几时,5
一眼,5
一头,5
点儿,5
你这……,5
换作,5
想来,5
那一看,5
摸鱼,5
这想来,5
那么看来,5
不算,5
总算,5
对不起,5
两个两个,5
俩俩,5
二二,5
三三,5
四四,5
五五,5
六六,5
七七,5
八八,5
九九,5
全部,5
下降,5
俩,5
合口,5
说句真话,5
到,5
真是的,5
缠手,5
一口一个,5
体育,5
这,5
顺口,5
才,5
贴题,5
压秤,5
蝙蝠,5
一些,5
别提啦,5
老是,5
哈,5
归零,5
排除,5
表示,5
地震,5
狮,5
一整个,5
喊,5
搞半天,5
搞了半天,5
说不得,5
千金,5
放屁,5
半,5
绝了,5
一下子,5
害惨了,5
我说的是,5
？意思是,5
一想,5
真够,5
问,5
彼此彼此,5
滥竽充数,5
经过,5
分,5
时,5
夜,5
经常,5
说得简单,5
说得轻松,5
弄半天,5
没地方放,5
见,5
小雨,5
彩虹,5
选,5
注视,5
天将降大任于是人,5
谦逊,5
恐怖症,5
不好意思,5
简单来说,5
定了,5
馈,5
最好是,5
幸福,5
不能,5
貌似,5
投入,5
不要,5
被求婚,5
韩国,5
多管闲事,5
没意思,5
隐私,5
一个趔趄,5
好东西,5
以为,4
着实,4
自然,4
难怪,4
诚然,4
按说,4
以及,4
泪目,4
还是那句话,4
遗憾,4
不幸,4
繁琐,4
却,4
大概,4
惟独,4
连,4
始终,4
话说,4
悲伤,4
早干什么,4
怕不是,4
怀疑,4
坚持,4
明明,4
背书,4
爱理不理,4
胡来,4
怎么,4
太太,4
好歹,4
一个国家,4
生态环境,4
差点儿没,4
规矩方圆,4
来回来去,4
别的不说，,4
这么,4
傍晚,4
真的是,4
朋友,4
吐槽,4
逆袭,4
打破,4
走心,4
吃食堂,4
超级,4
打碎,4
声明,4
绝对,4
男人像,4
别说,4
拿,4
可见,4
老师,4
冷,4
自身,4
本身,4
小姐姐,4
就行了,4
打死,4
简直,4
报,4
或许可能,4
自,4
向来,4
参加,4
红眼,4
关于,4
的事,4
一波,4
帮忙,4
比方,4
比如说,4
不免,4
反过来说,4
或,4
看样子,4
免得,4
其次,4
虽说,4
所以,4
为了,4
一面,4
因此,4
由于,4
再说,4
至于,4
他这就,4
你这就,4
我这就,4
这就,4
热心,4
伤心,4
多么,4
越,4
越发,4
写着,4
无故,4
不算，,4
非,4
前,4
窄,4
话是这么说,4
应援,4
上一上,4
下一下,4
进一进,4
出出,4
出一出,4
起起,4
起一起,4
回不回,4
开开,4
上上了,4
迷惑,4
诱惑,4
不太,4
猛然,4
差别,4
怪,4
惹恼,4
极为,4
八,4
恐将,4
安慰,4
神兽,4
情形,4
不是不,4
情绪,4
至于吗,4
长,4
巴不得,4
嫉妒,4
称之为,4
你是说,4
矮矮,4
白白,4
斑斑,4
苍苍,4
拉到吧,4
相对而言,4
比较而言,4
无语,4
前脚,4
之前,4
之后,4
假使说,4
们,4
好了！,4
好了。,4
一,4
简直了,4
一脸,4
莫非,4
冰冷如,4
颗,4
你个头,4
你个鸟,4
一丢丢,4
勉强能,4
得了。,4
聆听,4
倾听,4
那一想,4
那么一想,4
那想来,4
那么说来,4
那么想来,4
那样看来,4
说句实话,4
震慑,4
改变,4
善良,4
端正,4
疫情,4
一嘴,4
一一,4
合适,4
于,4
说句笑话,4
说句大话,4
说句俗话,4
咬,4
了去了,4
不开玩笑,4
记忆,4
出活儿,4
顶数,4
懂眼,4
清明,4
合心,4
敢,4
绕嘴,4
一带,4
一致,4
不得不,4
合不着,4
贴边,4
顺嘴,4
不得不说,4
意思意思,4
必然,4
学习,4
作为,4
大方,4
方便,4
像又,4
我父亲,4
有意,4
浓厚,4
大自然,4
的方式,4
打工人,4
我就说,4
你就说,4
不很,4
还有,4
成立,4
筹划,4
帝国主义,4
发达,4
评价,4
时刻,4
栽种,4
有些不,4
健康,4
累惨了,4
快乐,4
；意思是,4
！意思是,4
……意思是,4
“意思是,4
说来,4
向,4
直接,4
爸,4
谢谢,4
收到,4
凤凰涅槃,4
坏,4
你,4
一群,4
性,4
细雨,4
不至于,4
产生,4
你真是,4
接续,4
太好了,4
依赖症,4
一种新的,4
胚,4
出新境界,4
到尖叫,4
节哀,4
准备,4
构建,4
贻,4
予,4
授,4
付,4
施,4
赐,4
赏,4
赋,4
献,4
贡,4
奉,4
不可以,4
一个样的,4
说实话,4
一个样,4
不得,4
吃大碗,4
写毛笔,4
一个踉跄,4
一个不留神,4
一个不小心,4
没着没落,4
再说，,3
反复,3
再三,3
游行示威,3
同性恋,3
决然,3
不是一般地,3
晕菜,3
歇菜,3
安顿,3
大牛,3
若,3
大凡,3
可,3
总而言之,3
明显,3
显明,3
显著,3
幸运,3
可惜,3
后悔,3
麻烦,3
繁难,3
烦琐,3
烦恼,3
费事,3
困难,3
逐一,3
睡,3
想念,3
除了,3
被自杀,3
照样,3
你说呢,3
小心翼翼,3
土豪,3
女汉子,3
锦鲤,3
死我了,3
得了,3
说话,3
？,3
应该不应该,3
应不应该,3
算什么,3
娘娘,3
水,3
牛,3
张爸爸,3
是不是,3
行不行,3
透,3
少来,3
越来越,3
佩戴口罩,3
夜里,3
大大,3
算了,3
多寡,3
眼看,3
哪里是,3
成,3
觉得,3
说来说去,3
不够朋友,3
如虎添翼,3
生态危机,3
午夜,3
治乱兴衰,3
往往返返,3
别的不说，就说,3
把话放,3
据说,3
大小三,3
睡觉,3
国家,3
冰箱,3
提高,3
哥哥,3
妹妹,3
打印,3
批评,3
放弃,3
不要太,3
主义,3
遣,3
不光,3
心,3
目,3
相比于,3
女儿,3
托市,3
洗底,3
下套,3
着调,3
博眼球,3
掺水,3
钓鱼,3
逆天,3
开房,3
破冰,3
不了多少,3
试错,3
光盘,3
热场,3
不治,3
至少,3
动不动就,3
呗,3
顿时,3
哭,3
男人似,3
看你的,3
看我的,3
家,3
儿,3
差点没,3
试试,3
罢免,3
黜免,3
豁免,3
减免,3
赦免,3
蠲免,3
遏止,3
防止,3
废止,3
劝止,3
停止,3
制止,3
终止,3
阻止,3
愿不愿意,3
能不能,3
千万,3
还差不多,3
差不多,3
洗白,3
女性,3
看他的,3
背锅,3
十分,3
，看着,3
。看着,3
，看,3
。看,3
企业,3
得不能再,3
情感,3
教师,3
市场,3
震惊,3
恫吓,3
典雅,3
前面,3
到家,3
别看,3
并且,3
不仅仅,3
此外,3
还是,3
换言之,3
假使,3
简而言之,3
简言之,3
尽管,3
具体地说,3
具体来说,3
另一方面,3
哪怕,3
宁愿,3
凭,3
且,3
然而,3
甚至,3
省得,3
谁知道,3
同时,3
幸亏,3
则,3
综上所述,3
总的来说,3
处处,3
他,3
姐,3
该不是,3
老实说,3
一肚子,3
不太好,3
无端,3
他也不想想,3
他们也不想想,3
推,3
跑,3
痛,3
后,3
到飞起,3
来袭,3
鬼,3
兴许,3
下得下,3
过不过,3
过得过,3
开不开,3
开得开,3
进进了,3
回回了,3
过过了,3
安抚,3
激励,3
慰问,3
吸引,3
多半,3
代驾,3
香蕉人,3
充足,3
差异,3
突然,3
拉倒吧,3
癌症,3
触怒,3
烦扰,3
惹怒,3
中国,3
粗,3
把手,3
，却,3
那倒是,3
结,3
太,3
作风,3
起来,3
锁定,3
全然,3
不必,3
伤害,3
讨厌,3
“……”,3
轻易,3
期待,3
随意,3
浅,3
出卖,3
医生,3
未免,3
刚刚,3
半晌,3
重要的是,3
热的,3
清除,3
说不好,3
交流,3
人家,3
看你说的,3
瞧你说的,3
紧张,3
好,3
瘫痪,3
暗暗,3
勃勃,3
腹黑,3
沉沉,3
蒙蒙,3
袅袅,3
区区,3
算了吧,3
相对来说,3
确切地说,3
具体而言,3
照理说,3
说实在的,3
不瞒你说,3
恕我直言,3
谁知,3
还行,3
扶贫,3
一双,3
一脚,3
一鼻子,3
勉强可以,3
好了，,3
好了；,3
适合,3
好了？,3
鸡娃,3
悟了,3
还好说,3
一起,3
像,3
你这——,3
你个毛,3
你个球,3
你个蛋,3
玩意,3
那样一说,3
大家,3
另外说,3
耳,3
安定,3
减轻,3
粉碎,3
放松,3
增长,3
扩大,3
深化,3
丰富,3
破坏,3
动静,3
委实,3
横竖,3
，但是,3
变,3
但愿吧,3
终究,3
主持,3
差一点,3
躺尸,3
你俩,3
挨边,3
熬心,3
开展,3
满意,3
传达,3
随着,3
一时间,3
凑手,3
堵心,3
靠边,3
怕生,3
认生,3
识羞,3
顺道儿,3
顺意,3
贴己,3
养眼,3
贪嘴,3
扎手,3
招眼,3
不犯着,3
顺路,3
对对对,3
出位,3
好得,3
有些,3
软,3
知道,3
一根,3
消除,3
温,3
作,3
一片,3
那又怎么样呢,3
萌,3
等待,3
听得懂,3
中风,3
一个时期以来,3
两,3
绿,3
欣喜,3
哟,3
的办法,3
当真,3
整个,3
整一个,3
刷,3
能力,3
“自然，,3
烂,3
走,3
极不,3
极其不,3
没很,3
不挺,3
热烈,3
安心,3
包裹,3
播种,3
倡议,3
处理,3
道理,3
电话,3
分开,3
破,3
气象,3
前后,3
权力,3
深刻,3
生产,3
太阳,3
天气,3
了不起,3
种植,3
就说嘛,3
怎么说你好,3
那倒也是,3
疾病,3
骂惨了,3
良心,3
这一转眼,3
科技,3
真心,3
其实,3
行吧,3
输惨了,3
一把年纪,3
一大把年纪,3
把年纪,3
一会儿,3
可也是,3
仍旧,3
天花板,3
好吧,3
来华留学生,3
罢了,3
下头,3
物语,3
挂,3
到底是,3
缘故,3
到处,3
给以,3
有没有一种可能,3
回,3
压酒,3
大使,3
简直有点,3
难以,3
展会,3
正在,3
嘞,3
捏,3
耶,3
一味,3
半天,3
文化自信,3
记住,3
进行着,3
龙,3
余缺,3
大部分,3
仍然,3
消失到,3
仁慈,3
当,3
回事儿,3
对言,3
不管怎样，,3
和风细雨,3
暴风骤雨,3
辛苦了,3
黄,3
妒,3
重视,3
椅子,3
因素,3
从中,3
挺好的,3
好极了,3
父,3
二对,3
期间,3
观点,3
要,3
胎,3
从来+都不,3
从来+也不,3
我不说,3
颜色看看,3
颜色瞧瞧,3
讲,3
变成,3
参展,3
弄得不好,3
闹不好,3
闹得不好,3
赠,3
赍,3
怎么也,3
手账,3
时期,3
这这那那,3
暗里,3
畀,3
狗,3
锡,3
的她,3
的我们,3
不会,3
画饼,3
除外,3
移民,3
说什么,3
不那么,3
不怎么样,3
试用,3
意思一下,3
中意,3
这下好了,3
一样,3
奏,3
荐,3
羞,3
在乎,3
决,3
有够,3
一个偶然，,3
公主请,3
整半天,3
爆了,3
老人,3
不得吃,3
吃不得,3
反复无常,3
喝大杯,3
一个鱼跃,3
没完没了,3
没日没夜,3
没头没脑,3
没轻没重,3
马不停蹄,2
攻坚战,2
上火,2
请求,2
爱好,2
它个,2
搞不好,2
生疮,2
生冻疮,2
生重病,2
上海人,2
定然,2
目录,2
傍,2
纯然,2
并非一般的,2
徒然,2
深刻化,2
打脸,2
不要说,2
车水马龙,2
金戈铁马,2
千方百计,2
冰消瓦解,2
瓦解冰消,2
单枪匹马,2
蝇营狗苟,2
鬼斧神工,2
神工鬼斧,2
虎背熊腰,2
狼吞虎咽,2
绿水青山,2
仁人志士,2
含辛茹苦,2
固,2
不管,2
果,2
几,2
不意,2
诚,2
拉倒,2
只是,2
沮丧,2
光,2
精,2
蛇精,2
没话说,2
被增长,2
被自愿,2
互联网+,2
棱镜门,2
冻产,2
信联,2
新时代,2
雄安新区,2
虚词,2
性格,2
个猪,2
知道什么？,2
官宣,2
疫,2
张妈妈,2
怼,2
要不要,2
好不好,2
且行且珍惜,2
直播,2
擦,2
凭什么,2
头铁,2
可算,2
力,2
集美,2
废柴,2
雷人,2
就算是,2
可不止,2
来来来,2
惟,2
随手,2
顺手,2
困扰,2
粉丝,2
到爽,2
一个国家、,2
一个国家和,2
够朋友,2
够标准,2
够时间,2
不够理想,2
够资格,2
边缘,2
萝莉控,2
水军,2
墙头,2
中二病,2
干物女,2
黄牛,2
外加,2
多余,2
得了吧你,2
生态环境保护,2
边,2
人生,2
治乱得失,2
规规矩矩,2
漂亮,2
初心,2
很绅士,2
很知己,2
很艺术,2
很温情,2
很悲剧,2
很男人,2
早早晚晚,2
先先后后,2
朝朝夕夕,2
虚虚实实,2
老年,2
一径,2
忘记,2
声音,2
难受,2
离开,2
说明,2
跳舞,2
邀请,2
举办,2
简直不要太,2
可能大概也许,2
吃货,2
恰巧,2
述,2
派,2
逢,2
女司机,2
小姐,2
，或者,2
不是之一,2
抄作业,2
全球化,2
扩大化,2
制度化,2
美食,2
身,2
体,2
牙,2
齿,2
脑,2
首,2
点赞,2
翻篇儿,2
刷屏,2
淘货,2
中枪,2
踩雷,2
钉钉子,2
借以,2
顶包,2
躺枪,2
不着调,2
翘课,2
拉黑,2
接地气,2
吸睛,2
吸金,2
，因为,2
亮剑,2
宣布,2
说得,2
以,2
一巴掌,2
品质,2
拨,2
引发,2
自豪,2
的老年,2
空气质量,2
老年的,2
环境,2
地理,2
武术,2
骄傲,2
苹果,2
打错,2
却偏偏,2
探视,2
好不到哪里去,2
差不到哪里去,2
知不知道,2
敢不敢,2
不甚,2
刚,2
以眼还眼以牙还牙,2
从长远看,2
不就行了,2
也许能,2
，看看,2
打平,2
打偏,2
打跑,2
打急,2
打活,2
打昏,2
发,2
负责人,2
女人,2
决定,2
了也不,2
或许可以,2
或许要,2
也许要,2
恐怕要,2
大概要,2
大约要,2
历来,2
翻车,2
看她的,2
看它的,2
或许原来,2
也许原来,2
好像偏偏,2
立刻,2
患者,2
感情,2
信息,2
书记,2
成员,2
人群,2
高级,2
系统+,2
脑袋,2
单位,2
设备,2
为什么,2
丑,2
两波,2
三波,2
四波,2
这波,2
那波,2
艾滋病,2
都。,2
都！,2
进行时,2
一定并且肯定,2
按理说,2
别管,2
不拘,2
不然,2
不特,2
不用说,2
不止,2
除非,2
但,2
以成败论英雄,2
而且,2
而是,2
否则,2
故而,2
怪不得,2
光景,2
何况,2
假,2
鉴于,2
结果是,2
进而,2
就算,2
若不是,2
是因为,2
随便,2
所以说,2
倘如,2
倘若,2
倘使,2
万一,2
惟其,2
无论,2
相反,2
幸好,2
要不然,2
也就是说,2
一般来说,2
以便,2
因而,2
犹,2
于是乎,2
再者,2
，则,2
一定以及肯定,2
左右这样,2
那样，,2
时时,2
一边,2
有一说一,2
龙的传人,2
小心,2
工夫,2
又不,2
并不,2
就，,2
就。,2
就…,2
莫不是,2
副,2
优秀,2
。肯定他,2
。一定我,2
写着+,2
还。,2
坑,2
没有不,2
照样的,2
她也不想想,2
我也不想想,2
您也不想想,2
怎么怎么,2
打下,2
一定会,2
晒,2
起开,2
超,2
下生,2
不就,2
到没朋友,2
喏,2
回一回,2
精密,2
廿,2
出性命,2
出出了,2
起起了,2
不妨,2
你以为,2
鼓励,2
引诱,2
编号,2
尺寸,2
材料,2
姓名,2
微博,2
？一个,2
社会主义,2
开导,2
反了,2
骤然,2
猝然,2
蓦然,2
吃饭,2
后浪,2
偏,2
搞,2
浬,2
不过+,2
开解,2
感谢,2
吓唬,2
宽慰,2
勉励,2
忏悔,2
挑衅,2
打动,2
打搅,2
打扰,2
烦,2
激怒,2
惹火,2
奔出来,2
这样,2
一朵,2
，但,2
习近平,2
就凭,2
天才,2
翻番,2
掌握,2
黑人,2
下课,2
纠结,2
我想说的是,2
了一下,2
转身,2
见教,2
建设,2
答卷,2
整齐,2
有人说,2
菜,2
的菜,2
调查,2
怕是,2
小吃,2
1,2
别,2
不是非,2
宵夜,2
口味,2
风味,2
严厉,2
严格,2
我说呢,2
猫,2
维持,2
爱豆,2
盯梢,2
匆忙,2
表达,2
平稳,2
面对,2
你至于,2
本领,2
本事,2
深,2
好处,2
服从,2
包含,2
暴露,2
理解,2
埋怨,2
探望,2
巴结,2
难免没,2
险些没,2
就差没,2
感激,2
现在好了,2
目的,2
提拔,2
瞄一,2
盼望,2
富裕,2
群体,2
保留,2
腐败,2
认同,2
管教,2
出名,2
犯得着,2
管得着吗,2
用得着吗,2
改善,2
用在,2
要么,2
遮盖,2
躲避,2
看我说的,2
胜利,2
久久,2
好哒,2
还不说,2
统治,2
人精,2
妖精,2
界线,2
说什么呢,2
哀哀,2
皑皑,2
霭霭,2
棒棒,2
薄薄,2
饱饱,2
扁扁,2
便便,2
瘪瘪,2
彬彬,2
惨惨,2
灿灿,2
糙糙,2
嘈嘈,2
挨挨挤挤,2
矮矮胖胖,2
矮矮瘦瘦,2
矮矮小小,2
安安定定,2
安安顿顿,2
安安分分,2
冲冲,2
憧憧,2
楚楚,2
匆匆,2
葱葱,2
眈眈,2
泛泛,2
纷纷,2
愤愤,2
拂拂,2
耿耿,2
乖乖,2
滚滚,2
浩浩,2
赫赫,2
活活,2
苦苦,2
凉凉,2
淋淋,2
凛凛,2
碌碌,2
落落,2
缕缕,2
脉脉,2
漫漫,2
慢慢,2
茫茫,2
莽莽,2
绵绵,2
漠漠,2
翩翩,2
仆仆,2
茸茸,2
融融,2
蠕蠕,2
森森,2
堂堂,2
滔滔,2
洋洋,2
怏怏,2
遥遥,2
奕奕,2
隐隐,2
荧荧,2
盈盈,2
幽幽,2
悠悠,2
重重,2
谆谆,2
孜孜,2
浩浩荡荡,2
来来往往,2
恶果,2
苦果,2
伪,2
你别说,2
打头,2
说来话长,2
再者说,2
我插一句,2
顺便问一下,2
值得一提的是,2
说到底,2
就说到这儿,2
上面说到,2
刚刚说到,2
说一千道一万,2
我是说,2
(这就)等于说,2
概括起来说,2
举例说,2
据称,2
据报道,2
据传说,2
老话说,2
俗话说,2
古人云,2
照这样说,2
总起来说,2
理论上说,2
一般而言,2
说白了,2
说穿了,2
说正经的,2
大致说来,2
我敢肯定地说,2
我警告你,2
盘他,2
经济发展,2
挨挨,2
如释重负,2
笑死,2
把握把握,2
好不容易,2
棒透了,2
直到,2
一掌,2
按时,2
放着,2
还是说,2
还好吧,2
你看,2
改革,2
地,2
诚邀,2
有一点儿,2
有一点,2
书馆,2
书店,2
大会,2
搁这,2
一身,2
来说,2
肮脏,2
婚姻,2
“不过，,2
重庆,2
站了起来,2
趋向补语,2
出来,2
冰凉如,2
勃勃如,2
不错如,2
我个人,2
依然,2
式,2
你个人,2
充实,2
充满,2
该说不说,2
花,2
上下,2
男女,2
，别提了，,2
，别提了。,2
没按,2
没从,2
没因为,2
好客,2
不妨说,2
放心,2
如此一看,2
面皮,2
人流,2
前景,2
农家,2
内心,2
拿过来,2
少说,2
怪不得说,2
一时,2
那样想来,2
令,2
反过来讲,2
照我说,2
中等，,2
哦。,2
说公道话,2
坐,2
基本而言,2
也太,2
概括而言,2
惊吓,2
娱乐,2
拉直,2
加快,2
压坏,2
加热,2
凝固,2
可不,2
冻结,2
摔碎,2
冷却,2
撑大,2
晾干,2
风干,2
熔化,2
清空,2
倒空,2
增强,2
加宽,2
巩固,2
模糊,2
改良,2
颠倒,2
分裂,2
普及,2
必须要,2
改,2
数字经济,2
虎妈,2
我跟你说,2
造成,2
我去你的,2
弄,2
有本事,2
显然,2
有种,2
一嘴巴,2
一带一路,2
这会子就,2
得可以,2
测定,2
否定,2
假定,2
拟定,2
平定,2
动作,2
行为,2
顺势,2
早知道,2
重码,2
合作,2
畏惧,2
担忧,2
噘嘴,2
霸道,2
东,2
懂事,2
传授,2
拍,2
原来,2
钢铁,2
巴望,2
不是说笑,2
不是玩笑,2
没开玩笑,2
语气,2
给你说,2
不带这么,2
惨,2
享受,2
电视剧名,2
当差,2
带劲,2
妹姐,2
没羞,2
负荷,2
得要命,2
怕事,2
抢手,2
抢眼,2
掉,2
踩,2
把个,2
顺气,2
忌讳,2
逼捐,2
有心,2
在行,2
贪杯,2
贪色,2
苦差,2
泼辣,2
无不,2
入眼,2
苦心,2
痛苦,2
苦难,2
一台,2
开山,2
贤惠,2
忠,2
点,2
些,2
些儿,2
一些儿,2
有些儿,2
放,2
贴身,2
姊妹,2
好歹不,2
的时候,2
职场,2
法治,2
日本料理,2
人,2
要不要这么,2
泰山,2
标点,2
战争,2
无,2
姨妈,2
安乐死,2
严紧,2
寄,2
推广,2
谴责,2
下出,2
姑娘,2
感觉得到,2
望得见,2
看得清楚,2
跑得快,2
融资,2
像就,2
像也,2
中国生态,2
试着,2
报道,2
踩在,2
一个时期,2
诺,2
评审,2
表现,2
陈说,2
谁说不是,2
二,2
。可是,2
哪知,2
犬,2
狮子,2
危害,2
你猜,2
鹿,2
我不知道,2
家人们,2
美,2
饭店,2
中,2
过头,2
的一匹,2
整一,2
思想,2
瞧不,2
宅,2
废物,2
死了父亲,2
那是自然,2
当然。,2
当然，当然,2
当然当然,2
整个就是一个,2
真是,2
整个是一个,2
锻炼,2
这时,2
乳房,2
真损,2
欢乐,2
认识,2
看上去,2
名媛,2
二号,2
太杀了,2
时，发现,2
，我发现,2
我发现，,2
发现，,2
。我发现,2
。发现,2
买买买,2
很没,2
不非常,2
没非常,2
太不,2
是时候,2
不比,2
太没,2
菊,2
代价,2
没太,2
万分不,2
万分没,2
不万分,2
真没,2
只愿,2
暗中,2
卑鄙,2
变动,2
标志,2
采取,2
参谋,2
策略,2
长孙,2
常规,2
沉淀,2
成就,2
冲击,2
冲突,2
出世,2
打算,2
大师,2
大爷,2
当心,2
导师,2
典型,2
动荡,2
对话,2
发表,2
发挥,2
发言,2
分别,2
分配,2
风流,2
负担,2
富有,2
覆盖,2
隔离,2
跟前,2
耕地,2
美术,2
腿子,2
民主,2
命运,2
内向,2
能够,2
排场,2
跑道,2
批示,2
破产,2
破获,2
前提,2
青春,2
倾向,2
清醒,2
全体,2
确定,2
人才,2
人气,2
仁义,2
上手,2
上学,2
社会,2
失足,2
实践,2
使得,2
疏散,2
数字,2
说道,2
提起,2
体格,2
天下,2
多么不,2
不怪,2
顶不,2
顶没,2
不顶,2
没顶,2
栽植,2
报效,2
