query,times
V上*情感,4
情感*V上,4
V下*心情,4
V上*心情,4
心情*V下,4
心情*V上,4
感情*v下,4
感情*v上,4
v上*感情,4
v下*感情,4
V上*恐怖,4
v下*欢乐,4
V下*怒火,4
心酸*V上,4
N比N*有n,4
不就*了？,4
吃..苦,4
吃...苦,4
@,4
..v++给p+,4
担*心,3
是*的。,3
看在@的面上,3
看在@的份上,3
只要*就,3
别有*风味,3
一.是一,3
着*急,3
叹*气,3
吃*惊,3
当*面,3
吃*苦,3
生*气,3
在*看来,3
的.,3
澡*洗,3
不就*了,3
是*的n+w,3
在*的前提下,3
割*韭菜,3
韭菜*割,3
把*v过,3
“被@”,3
原因@,3
理由@,3
@的原因,3
把*过一过,3
把*起一起,3
年*来着,3
忙*帮,3
把*称为*,3
有被@到,3
在*之前,3
~界,3
如果*就,3
洗.澡,3
w+v啥.w,3
我.+v了,3
你们.+v了,3
你们.+.v了,3
我们.+.v了,3
n们.+.v了,3
n们.v了,3
她.+过去w,3
我.+进来w,3
我.+起来w,3
我.+上来w,3
你.+上来w,3
你.+进来w,3
他..+出来w,3
他..+出去w,3
他..+过来w,3
他..+回来w,3
他..+回去w,3
他..+上来w,3
他..+下来w,3
他..+下去w,3
她..+出来w,3
她..+出去w,3
她..+过去w,3
她..+回来w,3
她..+回去w,3
她..+进去w,3
她..+起来w,3
她..+上去w,3
她..+下来w,3
我..+出来w,3
我..+过来w,3
我..+回来w,3
我..+回去w,3
我..+进来w,3
我..+进去w,3
我..+上来w,3
我..+上去w,3
我..+下来w,3
我..+下去w,3
你..+出去w,3
你..+过来w,3
你..+回去w,3
你..+上来w,3
你..+下去w,3
他们..+出来w,3
他们..+过来w,3
他们..+回来w,3
他们..+回去w,3
他们..+进去w,3
他们..+起来w,3
他们..+上去w,3
他们..+下来w,3
她们..+出来w,3
她们..+出去w,3
她们..+过来w,3
她们..+过去w,3
她们..+回来w,3
她们..+进去w,3
她们..+起来w,3
她们..+上来w,3
她们..+上去w,3
她们..+下来w,3
她们..+下去w,3
我们..+出来w,3
我们..+过来w,3
我们..+过去w,3
我们..+回来w,3
我们..+回去w,3
我们..+进去w,3
我们..+上来w,3
我们..+上去w,3
我们..+下来w,3
你们..+出来w,3
你们..+过来w,3
你们..+进来w,3
你们..+进去w,3
你们..+上来w,3
你们..+上去w,3
你们..+下去w,3
非..不可,3
非...不可,3
非....不可,3
w+v得.+w,3
w+v得.+.w,3
你一个*，,3
你们一个*，,3
他们一个*，,3
您一个*，,3
w纵.横w,3
虽然*但是,3
连...都,3
喜悦*V上,3
就*还,3
愤怒*V上,3
愤怒*V下,3
V下*愤怒,3
V上*愤怒,3
悲哀*V上,3
悲哀*V下,3
V下*悲哀,3
V上*悲哀,3
恐怖*V上,3
恐怖*V下,3
V下*恐怖,3
v上*欢喜,3
怒气*v下,3
怒气*v上,3
v下*怒气,3
v上*怒气,3
欢乐*v下,3
v上*欢乐,3
怒火*V上,3
V下*心酸,3
悲痛*V下,3
悲痛*V上,3
V下*悲痛,3
愉快*V上,3
V上*愉快,3
V下*愉快,3
害怕*V下,3
不管*或,3
不管*，不管,3
w当*的时候,3
把*一顿V,3
有一种*叫*,3
辛苦*了,3
不就*了。,3
n的~v,3
帮..忙,3
帮...忙,3
帮....忙,3
哪怕....也....,3
既...，又...,3
连~都,3
..v++给p,3
谁*谁*,3
a*老人,3
老人*a,3
未来..中,2
把*捧,2
里.气,2
认为*？,2
认为*！,2
虽然*，但是,2
@死我了,2
成功*钱,2
成功*丰厚,2
上.下.,2
看在@的脸上,2
看在@的+分上,2
排*忧,2
v*年纪,2
n~的v+v,2
~n的v+v,2
v+~n的v,2
v+n~的v,2
散*步,2
发*烧,2
上下..。,2
给*V,2
只有*才,2
上*当,2
鞠*躬,2
v*的年纪,2
连.带.,2
一只.n,2
，+~,2
做*做得,2
此n...该n...,2
该n...此n...,2
亏*吃,2
由于*的原因,2
七.八.,2
地域..,2
政治..,2
也许*好歹,2
或许*的。,2
也许*的。,2
恐怕*的。,2
大概*的。,2
大约*的。,2
好像*的。,2
似乎*的。,2
仿佛*的。,2
或许*了。,2
也许*了。,2
恐怕*了。,2
大概*了。,2
大约*了。,2
或许*吧？,2
也许*啊？,2
操*心,2
开*倒车,2
我.这就,2
你.这就,2
他.这就,2
V*房,2
放*假,2
长*短,2
v*草房,2
草房*v,2
把*上上,2
把*上一上,2
把*回一回,2
把*上上了,2
把*进进了,2
被*给*,2
不是...而是+,2
上*v着,2
是*的模样w,2
v*理由w,2
v*圣诞树,2
比*都,2
比*更a,2
本来*来着,2
像*一样,2
.了半天,2
轻~,2
有被.到,2
有被..到,2
吃*饭,2
有*好看,2
伪*,2
v得@,2
据*称,2
按*说w,2
w照*说,2
说句*的话,2
.重.轻,2
当*的时候,2
当*时候,2
在*之后,2
当*时,2
@界,2
来*吧w,2
n*的提高,2
挺*的,2
再*也,2
零*,2
你.+v了,2
她.+v了,2
他们.+.v了,2
他..+过去w,2
他..+进来w,2
他..+进去w,2
他..+起来w,2
他..+上去w,2
她..+过来w,2
她..+进来w,2
她..+下去w,2
我..+出去w,2
我..+过去w,2
我..+起来w,2
你..+出来w,2
你..+过去w,2
你..+回来w,2
你..+进去w,2
你..+起来w,2
你..+下来w,2
她..+上来w,2
他们..+出去w,2
他们..+上来w,2
她们..+回去w,2
我们..+出去w,2
我们..+起来w,2
我们..+下去w,2
你们..+过去w,2
你们..+回来w,2
你们..+回去w,2
你们..+起来w,2
你们..+下来w,2
他们..+下去w,2
她们..+进来w,2
你们..+出去w,2
从*来说,2
我一个*，,2
我们一个*，,2
咱一个*，,2
咱们一个*，,2
他一个*，,2
她一个*，,2
她们一个*，,2
你一个...，,2
你一个..，,2
你一个....，,2
你一个.....，,2
你一个......，,2
你一个.......，,2
你一个........，,2
你们一个..，,2
你们一个...，,2
你一个*。,2
你一个*！,2
你一个*？,2
你一个*；,2
你一个*,2
你们一个*,2
他们一个*,2
他们一个*。,2
他们一个*！,2
他们一个*；,2
他们一个*？,2
您一个*,2
你们一个*。,2
你们一个*？,2
你们一个*！,2
您一个*。,2
您一个*？,2
您一个*！,2
不v*谁v,2
闭@,2
连......都,2
有的*有的,2
打*工,2
努*力,2
不.不,2
不*才怪,2
既然*就,2
怎么说你*好,2
这一..就,2
纵然...也,2
除了.还,2
一.了就,2
引发@,2
引起@,2
做*不着,2
拼*不着,2
因为*所以,2
如果*那么,2
喜悦*V下,2
V下*喜悦,2
也不是.也不是,2
也不是..也不是,2
也不是...也不是,2
也不是....也不是,2
也不是.....也不是,2
有被*到,2
v下*欣喜,2
v上*欣喜,2
欣喜*v上,2
v下*欢喜,2
欢喜*v下,2
v上*愉悦,2
v上*甜美,2
欢乐*v上,2
怒火*V下,2
V上*怒火,2
V上*悲痛,2
愉快*V下,2
害怕*V上,2
也*也,2
被...所,2
@经历,2
经历@,2
@经验,2
经验@,2
那m+q+*的n,2
正*穿着,2
那m+q+*的+n,2
除了...也,2
那+m+q+*的n,2
n......n,2
不就*了+。,2
大写的*,2
要是*，就可以*,2
还是*吧,2
n的~vn,2
披.戴.,2
哪怕.......也........,2
把*v下去w,2
怪*的,2
既...又...,2
掌握*n,2
。v...........。,2
(v)一(.)是一(.),2
连*都,2
不*就,2
坚持*n,2
才.了w,2
好像..似的,2
连~也,2
.比.还,2
再a*也,2
都快..了,2
都快...了,2
都快....了,2
都快.....了,2
都快......了,2
都快.......了,2
都快........了,2
都快.........了,2
都快..........了,2
都快.............了,2
都给你*完了,2
给你*完了,2
只...没,2
别说~，就是,2
好像......似的,2
有@+v,2
a.老人,2
非.非.,2
拿*来说w,1
更加~,1
@侠,1
见.都,1
你说*就*,1
把*捧上*,1
捧*n,1
的.比,1
里..,1
比..的,1
不...甚至,1
不是...甚至,1
不...反而,1
向*中V,1
一@一个,1
不.咚,1
不.冬,1
不.东,1
s*充满,1
把n捧@,1
把@捧,1
我觉得@,1
我想@,1
因为*的原因,1
认为*吧,1
认为*。,1
吃n吃*,1
被*+v+v+v,1
雌.雄,1
猪..口,1
猪...口,1
猪....口,1
猪.....口,1
逢.必,1
逢..必,1
逢...必,1
逢....必,1
逢.....必,1
猪.个,1
是个*n,1
假酒*,1
牛.头,1
牛..头,1
牛...头,1
牛....头,1
牛.....头,1
牛......头,1
猪.只,1
@梗,1
恐.,1
怕.,1
担.,1
忧.,1
终身@,1
终生@,1
@终生,1
@终身,1
是*的n。,1
是...的n。,1
~终生,1
~终身,1
终生~,1
终身~,1
起*劲,1
左....,1
v*就v,1
w十有*九w,1
上*网,1
是不是*？,1
能不能*？,1
会不会*？,1
可不可能*？,1
可不可以*？,1
愿不愿意*？,1
应不应该*？,1
a不a*？,1
v没v*？,1
被*起来,1
樽*驻,1
拿*来说，,1
亲~,1
冰*开化,1
*也是w,1
大..的,1
跟~一样a,1
找不.,1
做不.,1
见不.,1
买不.,1
吃不.,1
坐不.,1
说不.,1
生不.,1
容不.,1
打不.,1
留不.,1
扛不.,1
轮不.,1
憋不.,1
算不.,1
抓不.,1
猜不.,1
受不.,1
耐不.,1
恨不.,1
流不.,1
掩不.,1
查不.,1
去不.,1
摸不.,1
等不.,1
看不.,1
怨不.,1
死不.,1
到不.,1
熬不.,1
拿不.,1
挂不.,1
走不.,1
赚不.,1
学不.,1
望不.,1
用不.,1
照不.,1
藏不.,1
管不.,1
搜不.,1
抢不.,1
碰不.,1
活不.,1
追不.,1
占不.,1
拍不.,1
关不.,1
收不.,1
寻不.,1
守不.,1
办不.,1
想不.,1
要不.,1
触不.,1
接不.,1
够不.,1
喝不.,1
掉不.,1
闹不.,1
遭不.,1
淘不.,1
拾不.,1
刹不.,1
立不.,1
泻不.,1
差不.,1
报不.,1
罩不.,1
错不.,1
搁不.,1
罚不.,1
饶不.,1
行不.,1
犯不.,1
咳不.,1
封不.,1
呼不.,1
羞不.,1
备不.,1
论不.,1
作不.,1
喘不.,1
向f.v,1
向..+++一v,1
向..v来,1
向..v去,1
被*遇到,1
歌*功,1
立*异,1
比~还,1
都*就,1
过了*年纪,1
根子*硬,1
往..v,1
向..v,1
发生了*事件,1
v*是ns,1
劳*驾,1
注*意,1
开*学,1
留*念,1
录*音,1
上*学,1
只要*，,1
抄.作业,1
首先*，然后,1
必须*，才能,1
洗~澡,1
要v*的话,1
没有这么~的,1
进...来,1
究竟...吗,1
不改*初衷,1
9*左右,1
对*V,1
朝*V,1
一无..,1
打.击,1
这一..的,1
V着*呢,1
保持*,1
没有*不,1
n*老,1
年*岁,1
边.边.,1
N*老,1
家和*万事兴,1
慢工*出细活,1
一失足*成千古恨+,1
如果*，就要,1
牵一发*动全身,1
不看僧面*看佛面,1
v进一...来,1
爱n爱*,1
包n包*,1
向*V,1
*还用v,1
n包围*n。,1
v包围*n。,1
v包围*r,1
n包围*r,1
在*v中,1
在*v过程中,1
挺.的呢,1
很.的呢,1
蛮.的呢,1
非常.的呢,1
，~,1
该n+@,1
婚*结,1
在*下，,1
n有n的*,1
*而不,1
某n...该n...,1
该n...某n...,1
一n*该n,1
该n*某n,1
某n*该n,1
d*m,1
仅*m,1
v起~来,1
v不过.来,1
吃@饭,1
那叫一个.,1
那叫一个@,1
究竟*吗？,1
到底*吗？,1
开始*V上,1
一*就*,1
说得*一点,1
被v*,1
被v*v,1
说*说得是,1
好像@+m+q,1
看来@也许,1
看来@或许,1
看来@恐怕,1
看来@大概,1
看来@大约,1
看来@好像,1
看来@似乎,1
看来@仿佛,1
想来@或许,1
想来@恐怕,1
想来@大概,1
想来@大约,1
想来@好像,1
想来@似乎,1
想必@大概,1
显然@大概,1
显然@好像,1
显然@似乎,1
当然@或许,1
当然@也许,1
当然@恐怕,1
当然@大概,1
当然@似乎,1
其实@或许,1
其实@也许,1
其实@恐怕,1
其实@大概,1
其实@大约,1
其实@好像,1
其实@似乎,1
其实@仿佛,1
实际上@也许,1
实际上@恐怕,1
实际上@好像,1
事实上@或许,1
事实上@也许,1
事实上@恐怕,1
事实上@大概,1
事实上@好像,1
事实上@似乎,1
事实上@仿佛,1
到底@仿佛,1
难道@或许,1
难道@也许,1
难道@好像,1
何尝@仿佛,1
恐*或许,1
最少*大约,1
最少*或许,1
至少*或许,1
至少*也许,1
至少*恐怕,1
至少*大概,1
至少*大约,1
至少*好像,1
至少*似乎,1
至少*仿佛,1
怕*或许,1
怕*也许,1
怕*恐怕,1
怕*大概,1
怕*好像,1
怕*似乎,1
怕*仿佛,1
兴许*也许,1
或者*或许,1
或者*也许,1
或者*恐怕,1
或者*大概,1
或者*大约,1
或者*好像,1
或者*似乎,1
或者*仿佛,1
甚或*也许,1
甚或*恐怕,1
不定*恐怕,1
多半*似乎,1
好似*也许,1
好似*好像,1
好似*似乎,1
起码*或许,1
起码*也许,1
起码*大概,1
起码*大约,1
起码*似乎,1
起码*好像,1
至多*大约,1
顶多*好像,1
充其量*也许,1
充其量*仿佛,1
几乎*或许,1
几乎*也许,1
几乎*恐怕,1
几乎*大概,1
几乎*大约,1
几乎*好像,1
几乎*似乎,1
几乎*仿佛,1
简直*或许,1
简直*好像,1
简直*仿佛,1
差不多*也许,1
差不多*大概,1
差不多*好像,1
文学..,1
行政..,1
电影..,1
医疗..,1
反而*或许,1
或许*反而,1
或许*反倒,1
或许*却,1
或许*倒是,1
或许*甚至,1
或许*甚至于,1
也许*反而,1
也许*反倒,1
也许*却,1
也许*倒是,1
也许*甚至,1
也许*甚至于,1
恐怕*反而,1
恐怕*反倒,1
恐怕*却,1
恐怕*倒是,1
恐怕*甚至,1
恐怕*甚而,1
大概*反而,1
大概*反倒,1
大概*却,1
大概*倒是,1
大概*甚至,1
大约*却,1
大约*反,1
大约*甚至,1
大约*甚而,1
好像*反而,1
好像*反倒,1
好像*却,1
好像*倒是,1
好像*甚至,1
好像*甚而,1
似乎*反而,1
似乎*反倒,1
似乎*却,1
似乎*倒是,1
似乎*甚至,1
仿佛*反而,1
仿佛*反倒,1
仿佛*却,1
仿佛*倒是,1
仿佛*甚至,1
或许*原来,1
或许*反正,1
或许*左右,1
或许*明明,1
或许*竟然,1
或许*居然,1
或许*当真,1
或许*多亏,1
或许*毕竟,1
或许*究竟,1
或许*到底,1
或许*总是,1
或许*总要,1
或许*总该,1
或许*总会,1
或许*总得,1
或许*总能,1
或许*终究,1
或许*偏偏,1
或许*正好,1
或许*碰巧,1
或许*恰好,1
或许*恰巧,1
或许*恰恰,1
也许*原来,1
也许*反正,1
也许*左右,1
也许*明明,1
也许*分明,1
也许*竟然,1
也许*居然,1
也许*果真,1
也许*当真,1
也许*多亏,1
也许*毕竟,1
也许*究竟,1
也许*到底,1
也许*终究,1
也许*不愧,1
也许*偏偏,1
也许*正好,1
也许*偏巧,1
看*见,1
也许*碰巧,1
也许*恰好,1
也许*恰恰,1
恐怕*怪不得,1
恐怕*竟然,1
恐怕*居然,1
恐怕*果然,1
恐怕*当真,1
恐怕*究竟,1
恐怕*到底,1
恐怕*终究,1
恐怕*正好,1
恐怕*恰好,1
恐怕*恰,1
恐怕*恰恰,1
大概*反正,1
大概*明明,1
大概*明知,1
大概*竟然,1
大概*居然,1
大概*当真,1
大概*毕竟,1
大概*究竟,1
大概*总是,1
大概*总要,1
大概*总得,1
大概*终究,1
大概*偏偏,1
大概*正好,1
大概*碰巧,1
大概*恰好,1
大概*恰巧,1
大约*竟然,1
大约*竟,1
大约*到底,1
大约*总是,1
大约*总能,1
大约*偏,1
大约*正好,1
好像*反正,1
好像*明明,1
好像*明知,1
好像*居然,1
好像*果真,1
好像*当真,1
好像*究竟,1
好像*到底,1
好像*总是,1
好像*总要,1
好像*总得,1
好像*总能,1
好像*终究,1
好像*偏偏,1
似乎*难怪,1
似乎*怨不得,1
似乎*反正,1
似乎*明明,1
似乎*明知,1
似乎*竟然,1
似乎*居然,1
似乎*竟自,1
似乎*果然,1
似乎*果真,1
似乎*当真,1
似乎*多亏,1
似乎*毕竟,1
似乎*到底,1
似乎*总是,1
似乎*总要,1
似乎*总能,1
似乎*终究,1
似乎*不愧,1
似乎*偏偏,1
或许*偏要,1
也许*偏要,1
好像*偏要,1
似乎*正好,1
似乎*碰巧,1
似乎*恰巧,1
似乎*恰到,1
似乎*恰如,1
似乎*恰恰,1
仿佛*反正,1
仿佛*分明,1
仿佛*明知,1
仿佛*竟然,1
仿佛*居然,1
仿佛*果真,1
仿佛*当真,1
仿佛*毕竟,1
仿佛*究竟,1
仿佛*总是,1
仿佛*总要,1
仿佛*总该,1
仿佛*总能,1
仿佛*终究,1
仿佛*偏,1
仿佛*正好,1
仿佛*恰好,1
仿佛*恰,1
仿佛*恰恰,1
或许*的确,1
或许*实在,1
或许*确实,1
或许*委实,1
或许*压根,1
或许*根本,1
或许*原来v,1
或许*本来v,1
或许*本来就,1
或许*本来是,1
或许*绝不,1
或许*绝大,1
或许*绝好,1
或许*决不,1
也许*的确,1
或许*确是,1
也许*确有,1
也许*确是,1
也许*委实,1
也许*压根,1
也许*本来v,1
也许*本来就,1
也许*本来是,1
也许*绝不,1
也许*绝没,1
也许*绝少,1
也许*绝大,1
恐怕*的确,1
恐怕*确有,1
恐怕*确是,1
恐怕*确实,1
恐怕*压根,1
恐怕*本来就,1
恐怕*绝不,1
恐怕*决不,1
大概*的确,1
仿佛*的确,1
大约*实在,1
似乎*实在,1
仿佛*实在,1
大概*确是,1
大概*确有,1
大概*确也,1
似乎*确是,1
似乎*确有,1
似乎*确也,1
好像*确有,1
仿佛*确有,1
仿佛*确是,1
仿佛*确也,1
大概*确实,1
好像*确实v,1
似乎*确实v,1
仿佛*确实v,1
大概*委实,1
似乎*委实,1
好像*着实,1
大概*压根,1
好像*压根,1
似乎*压根,1
仿佛*压根,1
好像*根本,1
好像*原来v,1
似乎*原来,1
大概*本来,1
大概*绝不,1
大概*绝没,1
大概*绝大,1
大约*绝大,1
好像*绝不,1
似乎*绝不,1
似乎*绝无,1
似乎*绝没,1
似乎*绝非,1
仿佛*绝不,1
仿佛*绝大,1
大概*绝对,1
大概*决不,1
好像*决不,1
大约*决不,1
似乎*决不,1
似乎*决非,1
仿佛*决不,1
也许*必得,1
仿佛*必得,1
或许*必定,1
也许*必定,1
大概*必定,1
似乎*必定,1
仿佛*必定,1
或许*必然是,1
或许*必然会,1
也许*必然是,1
也许*必然会,1
恐怕*必然会,1
大概*必然是,1
似乎*必然会,1
仿佛*必然会,1
或许*势必,1
恐怕*势必,1
或许*一定会,1
也许*一定能,1
也许*一定要,1
也许*一定是,1
恐怕*一定会,1
恐怕*一定要,1
恐怕*一定是,1
大概*一定能,1
大概*一定会,1
大概*一定是,1
大约*一定会,1
好像*一定能,1
好像*一定会,1
似乎*一定会,1
似乎*一定要,1
似乎*一定是,1
仿佛*一定能,1
仿佛*一定会,1
仿佛*一定是,1
也许*准是,1
大概*准是,1
大概*准保,1
也许*定有,1
恐怕*定会,1
恐怕*定有,1
大概*定是,1
好像*定会,1
似乎*定会,1
也许*定然,1
或许*未必v,1
也许*未必v,1
也许*未必a,1
恐怕*未必v,1
恐怕*未必a,1
大概*未必v,1
大约*未必v,1
好像*未必,1
或许*未尝,1
似乎*未尝,1
或许*未免,1
恐怕*未免,1
大概*未免,1
或许*难免,1
恐怕*难免v,1
大概*难免v,1
似乎*难免v,1
或许*宁可v,1
也许*宁可,1
恐怕*宁可,1
大概*宁可,1
似乎*宁可,1
或许*宁愿,1
也许*宁愿v,1
恐怕*宁愿v,1
好像*宁愿v,1
或许*偏偏v,1
好像*偏偏v,1
似乎*偏偏v,1
大概*就v,1
或许*就v,1
大约*就v,1
似乎*就v,1
仿佛*就v,1
或许*就是v,1
也许*就是v,1
恐怕*就是v,1
大概*就是v,1
大约*就是v,1
好像*就是v,1
似乎*就是v,1
仿佛*就是v,1
也许*死活v,1
恐怕*死活v,1
也许*非得v,1
恐怕*非得v,1
大概*非得v,1
好像*非得v,1
似乎*非得v,1
仿佛*非得v,1
似乎*非v,1
仿佛*非v,1
或许*只好,1
也许*只好v,1
恐怕*只好v,1
大概*只好v,1
似乎*只好v,1
也许*只得,1
好像*只得,1
似乎*只得,1
也许*索性,1
似乎*索性,1
好像*了。,1
似乎*了。,1
仿佛*了。,1
或许*吧。,1
也许*吧。,1
恐怕*吧。,1
大概*吧。,1
大约*吧。,1
好像*吧。,1
似乎*吧。,1
